item_id,movie_name_x,movie_type,movie_name_y,dbpedia_link,kg_id
2108,L.A. Story (1991),Comedy|Romance,L.A. Story (1991),http://dbpedia.org/resource/L.A._Story,13910
2109,"Jerk, The (1979)",Comedy,"Jerk, The (1979)",http://dbpedia.org/resource/The_Jerk,1284
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,Dead Men Don't Wear Plaid (1982),http://dbpedia.org/resource/Dead_Men_Don't_Wear_Plaid,150
2111,"Man with Two Brains, The (1983)",Comedy,"Man with Two Brains, The (1983)",http://dbpedia.org/resource/The_Man_with_Two_Brains,12222
2112,Grand Canyon (1991),Crime|Drama,Grand Canyon (1991),http://dbpedia.org/resource/Grand_Canyon_(1991_film),12711
2113,Graveyard Shift (1990),Horror|Thriller,Graveyard Shift (1990),http://dbpedia.org/resource/Graveyard_shift,6598
2114,"Outsiders, The (1983)",Drama,"Outsiders, The (1983)",http://dbpedia.org/resource/The_Outsiders_(film),705
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure,Indiana Jones and the Temple of Doom (1984),http://dbpedia.org/resource/Indiana_Jones_and_the_Temple_of_Doom,4156
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,"Lord of the Rings, The (1978)",http://dbpedia.org/resource/The_Lord_of_the_Rings:_The_Two_Towers,6831
2117,Nineteen Eighty-Four (1984),Drama|Sci-Fi,Nineteen Eighty-Four (1984),http://dbpedia.org/resource/Nineteen_Eighty-Four_(film),7536
2118,"Dead Zone, The (1983)",Horror|Thriller,"Dead Zone, The (1983)",http://dbpedia.org/resource/The_Dead_Zone_(film),4810
2119,Maximum Overdrive (1986),Horror,Maximum Overdrive (1986),http://dbpedia.org/resource/Maximum_Overdrive,7413
2120,Needful Things (1993),Drama|Horror,Needful Things (1993),http://dbpedia.org/resource/Needful_Things_(film),2001
2121,Cujo (1983),Horror|Thriller,Cujo (1983),http://dbpedia.org/resource/Cujo_(film),10190
2122,Children of the Corn (1984),Horror|Thriller,Children of the Corn (1984),http://dbpedia.org/resource/Children_of_the_Corn_(1984_film),3160
2123,All Dogs Go to Heaven (1989),Animation|Children's,All Dogs Go to Heaven (1989),http://dbpedia.org/resource/All_Dogs_Go_to_Heaven,7659
2124,"Addams Family, The (1991)",Comedy,"Addams Family, The (1991)",http://dbpedia.org/resource/Addams_Family_Reunion,13178
2125,Ever After: A Cinderella Story (1998),Drama|Romance,Ever After: A Cinderella Story (1998),http://dbpedia.org/resource/Ever_After,3287
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,Snake Eyes (1998),http://dbpedia.org/resource/Snake_Eyes_(film),1990
2128,Safe Men (1998),Comedy,Safe Men (1998),http://dbpedia.org/resource/Safe_Men,12845
2129,"Saltmen of Tibet, The (1997)",Documentary,"Saltmen of Tibet, The (1997)",http://dbpedia.org/resource/The_Saltmen_of_Tibet,3584
2130,Atlantic City (1980),Crime|Drama|Romance,Atlantic City (1980),http://dbpedia.org/resource/Atlantic_City_(1980_film),2557
2132,Who's Afraid of Virginia Woolf? (1966),Drama,Who's Afraid of Virginia Woolf? (1966),http://dbpedia.org/resource/Who's_Afraid_of_Virginia_Woolf%3F_(film),2042
2133,Adventures in Babysitting (1987),Adventure|Comedy,Adventures in Babysitting (1987),http://dbpedia.org/resource/Adventures_in_Babysitting,5999
2134,Weird Science (1985),Comedy,Weird Science (1985),http://dbpedia.org/resource/Weird_Science_(film),4760
2135,Doctor Dolittle (1967),Adventure|Musical,Doctor Dolittle (1967),http://dbpedia.org/resource/Doctor_Dolittle_(film),2212
2136,"Nutty Professor, The (1963)",Comedy,"Nutty Professor, The (1963)",http://dbpedia.org/resource/The_Nutty_Professor,14077
2137,Charlotte's Web (1973),Animation|Children's,Charlotte's Web (1973),http://dbpedia.org/resource/Charlotte's_Web_(1973_film),10358
2138,Watership Down (1978),Animation|Children's|Drama|Fantasy,Watership Down (1978),http://dbpedia.org/resource/Watership_Down_(film),9130
2139,"Secret of NIMH, The (1982)",Animation|Children's,"Secret of NIMH, The (1982)",http://dbpedia.org/resource/The_Secret_of_NIMH_2:_Timmy_to_the_Rescue,13093
2140,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,"Dark Crystal, The (1982)",http://dbpedia.org/resource/The_Dark_Crystal,12587
2141,"American Tail, An (1986)",Animation|Children's|Comedy,"American Tail, An (1986)",http://dbpedia.org/resource/An_American_Tail,5954
2142,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy,"American Tail: Fievel Goes West, An (1991)",http://dbpedia.org/resource/An_American_Tail:_Fievel_Goes_West,10361
2143,Legend (1985),Adventure|Fantasy|Romance,Legend (1985),http://dbpedia.org/resource/Legend_(1985_film),6019
2144,Sixteen Candles (1984),Comedy,Sixteen Candles (1984),http://dbpedia.org/resource/Sixteen_Candles,12648
2145,Pretty in Pink (1986),Comedy|Drama|Romance,Pretty in Pink (1986),http://dbpedia.org/resource/Pretty_in_Pink,10045
2146,St. Elmo's Fire (1985),Drama|Romance,St. Elmo's Fire (1985),http://dbpedia.org/resource/St._Elmo's_Fire_(film),7461
2147,"Clan of the Cave Bear, The (1986)",Drama,"Clan of the Cave Bear, The (1986)",http://dbpedia.org/resource/The_Clan_of_the_Cave_Bear_(film),13332
2148,House (1986),Comedy|Horror,House (1986),http://dbpedia.org/resource/Grindhouse_(film),12035
2149,House II: The Second Story (1987),Comedy|Horror,House II: The Second Story (1987),http://dbpedia.org/resource/House_II:_The_Second_Story,3346
2150,"Gods Must Be Crazy, The (1980)",Comedy,"Gods Must Be Crazy, The (1980)",http://dbpedia.org/resource/The_Gods_Must_Be_Crazy,4821
2151,"Gods Must Be Crazy II, The (1989)",Comedy,"Gods Must Be Crazy II, The (1989)",http://dbpedia.org/resource/The_Gods_Must_Be_Crazy_II,4240
2152,Air Bud: Golden Receiver (1998),Children's|Comedy,Air Bud: Golden Receiver (1998),http://dbpedia.org/resource/Air_Bud:_Golden_Receiver,8291
2153,"Avengers, The (1998)",Action|Adventure,"Avengers, The (1998)",http://dbpedia.org/resource/The_Avengers_(1998_film),11163
2154,How Stella Got Her Groove Back (1998),Drama|Romance,How Stella Got Her Groove Back (1998),http://dbpedia.org/resource/How_Stella_Got_Her_Groove_Back,9304
2155,"Slums of Beverly Hills, The (1998)",Comedy,"Slums of Beverly Hills, The (1998)",http://dbpedia.org/resource/Slums_of_Beverly_Hills,10170
2157,"Chambermaid on the Titanic, The (1998)",Romance,"Chambermaid on the Titanic, The (1998)",http://dbpedia.org/resource/The_Chambermaid_on_the_Titanic,8209
2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror,"Henry: Portrait of a Serial Killer, Part 2 (1996)","http://dbpedia.org/resource/Henry:_Portrait_of_a_Serial_Killer,_Part_II",11254
2159,Henry: Portrait of a Serial Killer (1990),Crime|Horror,Henry: Portrait of a Serial Killer (1990),http://dbpedia.org/resource/Henry:_Portrait_of_a_Serial_Killer,6372
2160,Rosemary's Baby (1968),Horror|Thriller,Rosemary's Baby (1968),http://dbpedia.org/resource/Rosemary's_Baby_(film),759
2161,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,"NeverEnding Story, The (1984)",http://dbpedia.org/resource/The_NeverEnding_Story_(film),2505
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,"NeverEnding Story II: The Next Chapter, The (1990)",http://dbpedia.org/resource/The_NeverEnding_Story_II:_The_Next_Chapter,8316
2163,Attack of the Killer Tomatoes! (1980),Comedy|Horror,Attack of the Killer Tomatoes! (1980),http://dbpedia.org/resource/Attack_of_the_Killer_Tomatoes,5008
2164,Surf Nazis Must Die (1987),Drama,Surf Nazis Must Die (1987),http://dbpedia.org/resource/Surf_Nazis_Must_Die,4024
2166,Return to Paradise (1998),Drama|Romance,Return to Paradise (1998),http://dbpedia.org/resource/Return_to_Paradise_(1998_film),4925
2167,Blade (1998),Action|Adventure|Horror,Blade (1998),http://dbpedia.org/resource/Blade_(film),6434
2168,Dance with Me (1998),Drama|Romance,Dance with Me (1998),http://dbpedia.org/resource/Dance_with_Me_(film),5974
2169,Dead Man on Campus (1998),Comedy,Dead Man on Campus (1998),http://dbpedia.org/resource/Dead_Man_on_Campus,1455
2170,Wrongfully Accused (1998),Action|Comedy,Wrongfully Accused (1998),http://dbpedia.org/resource/Wrongfully_Accused,12537
2171,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,"Next Stop, Wonderland (1998)",http://dbpedia.org/resource/Next_Stop_Wonderland,5111
2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,"Navigator: A Mediaeval Odyssey, The (1988)",http://dbpedia.org/resource/The_Navigator:_A_Medieval_Odyssey,293
2174,Beetlejuice (1988),Comedy|Fantasy,Beetlejuice (1988),http://dbpedia.org/resource/Beetlejuice,9895
2176,Rope (1948),Thriller,Rope (1948),http://dbpedia.org/resource/Rope_(film),11380
2177,Family Plot (1976),Comedy|Thriller,Family Plot (1976),http://dbpedia.org/resource/Family_Plot,5078
2178,Frenzy (1972),Thriller,Frenzy (1972),http://dbpedia.org/resource/Frenzy,8918
2179,Topaz (1969),Thriller,Topaz (1969),http://dbpedia.org/resource/Topaz_(1969_film),6767
2180,Torn Curtain (1966),Thriller,Torn Curtain (1966),http://dbpedia.org/resource/Torn_Curtain,1544
2181,Marnie (1964),Thriller,Marnie (1964),http://dbpedia.org/resource/Marnie_(film),4369
2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,"Wrong Man, The (1956)",http://dbpedia.org/resource/The_Wrong_Man_(1917_film),11353
2183,"Man Who Knew Too Much, The (1956)",Thriller,"Man Who Knew Too Much, The (1956)",http://dbpedia.org/resource/The_Man_Who_Knew_Too_Much_(1956_film),13765
2184,"Trouble with Harry, The (1955)",Mystery|Thriller,"Trouble with Harry, The (1955)",http://dbpedia.org/resource/The_Trouble_with_Harry,12409
2185,I Confess (1953),Thriller,I Confess (1953),http://dbpedia.org/resource/I_Confess_(film),3761
2186,Strangers on a Train (1951),Film-Noir|Thriller,Strangers on a Train (1951),http://dbpedia.org/resource/Strangers_on_a_Train_(film),10699
2187,Stage Fright (1950),Mystery|Thriller,Stage Fright (1950),http://dbpedia.org/resource/Stage_Fright_(1950_film),10285
2188,54 (1998),Drama,54 (1998),http://dbpedia.org/resource/54_(film),8347
2189,I Married A Strange Person (1997),Animation,I Married A Strange Person (1997),http://dbpedia.org/resource/I_Married_a_Strange_Person!,13532
2190,Why Do Fools Fall In Love? (1998),Drama,Why Do Fools Fall In Love? (1998),http://dbpedia.org/resource/Why_Do_Fools_Fall_in_Love_(film),14335
2191,"Merry War, A (1997)",Comedy,"Merry War, A (1997)",http://dbpedia.org/resource/Keep_the_Aspidistra_Flying_(film),9591
2193,Willow (1988),Action|Adventure|Fantasy,Willow (1988),http://dbpedia.org/resource/Willow_(film),12415
2194,"Untouchables, The (1987)",Action|Crime|Drama,"Untouchables, The (1987)",http://dbpedia.org/resource/The_Untouchables_(film),12434
2195,Dirty Work (1998),Comedy,Dirty Work (1998),http://dbpedia.org/resource/Dirty_Work_(1998_film),880
2196,Knock Off (1998),Action,Knock Off (1998),http://dbpedia.org/resource/Knock_Off_(film),1019
2197,Firelight (1997),Drama,Firelight (1997),http://dbpedia.org/resource/Firelight_(1964_film),3580
2199,Phoenix (1998),Crime|Drama,Phoenix (1998),http://dbpedia.org/resource/Griffin_and_Phoenix_(1976_film),3554
2201,"Paradine Case, The (1947)",Drama,"Paradine Case, The (1947)",http://dbpedia.org/resource/The_Paradine_Case,9973
2202,Lifeboat (1944),Drama|Thriller|War,Lifeboat (1944),http://dbpedia.org/resource/Lifeboat_(film),6527
2203,Shadow of a Doubt (1943),Film-Noir|Thriller,Shadow of a Doubt (1943),http://dbpedia.org/resource/Shadow_of_a_Doubt,4670
2204,Saboteur (1942),Thriller,Saboteur (1942),http://dbpedia.org/resource/Saboteur_(film),13346
2205,Mr. & Mrs. Smith (1941),Comedy,Mr. & Mrs. Smith (1941),http://dbpedia.org/resource/Pirates_of_the_Caribbean_(film_series),5768
2211,Secret Agent (1936),Thriller,Secret Agent (1936),http://dbpedia.org/resource/Secret_Agent_(1936_film),6818
2212,"Man Who Knew Too Much, The (1934)",Thriller,"Man Who Knew Too Much, The (1934)",http://dbpedia.org/resource/The_Man_Who_Knew_Too_Much_(1934_film),3424
2215,Rich and Strange (1932),Comedy|Romance,Rich and Strange (1932),http://dbpedia.org/resource/Rich_and_Strange,12448
2216,"Skin Game, The (1931)",Drama,"Skin Game, The (1931)",http://dbpedia.org/resource/The_Skin_Game_(1931_film),10716
2217,Elstree Calling (1930),Comedy|Musical,Elstree Calling (1930),http://dbpedia.org/resource/Elstree_Calling,10113
2219,Murder! (1930),Mystery|Thriller,Murder! (1930),http://dbpedia.org/resource/Murder!,6465
2221,Blackmail (1929),Thriller,Blackmail (1929),http://dbpedia.org/resource/Blackmail_(1929_film),11650
2222,Champagne (1928),Comedy,Champagne (1928),http://dbpedia.org/resource/Champagne_(film),14658
2226,"Ring, The (1927)",Drama,"Ring, The (1927)",http://dbpedia.org/resource/Ring_(film),2657
2227,"Lodger, The (1926)",Thriller,"Lodger, The (1926)",http://dbpedia.org/resource/The_Lodger_(2009_film),13546
2228,"Mountain Eagle, The (1926)",Drama,"Mountain Eagle, The (1926)",http://dbpedia.org/resource/The_Mountain_Eagle,6430
2229,"Pleasure Garden, The (1925)",Drama,"Pleasure Garden, The (1925)",http://dbpedia.org/resource/The_Pleasure_Garden_(film),8424
2230,Always Tell Your Wife (1923),Comedy,Always Tell Your Wife (1923),http://dbpedia.org/resource/Always_Tell_Your_Wife,7945
2232,Cube (1997),Sci-Fi|Thriller,Cube (1997),http://dbpedia.org/resource/Cube_(film),645
2233,Digging to China (1998),Drama,Digging to China (1998),http://dbpedia.org/resource/Digging_to_China,4645
2234,Let's Talk About Sex (1998),Drama,Let's Talk About Sex (1998),http://dbpedia.org/resource/Let's_Talk_About_Sex_(film),6647
2235,One Man's Hero (1999),Drama|War,One Man's Hero (1999),http://dbpedia.org/resource/One_Man's_Hero,13909
2236,Simon Birch (1998),Drama,Simon Birch (1998),http://dbpedia.org/resource/Simon_Birch,9053
2237,Without Limits (1998),Drama,Without Limits (1998),http://dbpedia.org/resource/Without_Limits,6303
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,Seven Beauties (Pasqualino Settebellezze) (1976),http://dbpedia.org/resource/Seven_Beauties,9553
2240,My Bodyguard (1980),Drama,My Bodyguard (1980),http://dbpedia.org/resource/My_Bodyguard,2616
2241,Class (1983),Comedy,Class (1983),http://dbpedia.org/resource/A_Touch_of_Class_(film),198
2242,"Grandview, U.S.A. (1984)",Drama,"Grandview, U.S.A. (1984)","http://dbpedia.org/resource/Grandview,_U.S.A.",12453
2243,Broadcast News (1987),Comedy|Drama|Romance,Broadcast News (1987),http://dbpedia.org/resource/Broadcast_News_(film),12684
2244,"Allnighter, The (1987)",Comedy|Romance,"Allnighter, The (1987)",http://dbpedia.org/resource/The_Allnighter_(film),5162
2245,Working Girl (1988),Comedy|Drama,Working Girl (1988),http://dbpedia.org/resource/Working_Girl,3300
2247,Married to the Mob (1988),Comedy,Married to the Mob (1988),http://dbpedia.org/resource/Married_to_the_Mob,12339
2248,Say Anything... (1989),Comedy|Drama|Romance,Say Anything... (1989),http://dbpedia.org/resource/Say_Anything...,13729
2249,My Blue Heaven (1990),Comedy,My Blue Heaven (1990),http://dbpedia.org/resource/My_Blue_Heaven_(1990_film),10209
2250,Men Don't Leave (1990),Drama,Men Don't Leave (1990),http://dbpedia.org/resource/Men_Don't_Leave,8516
2252,Hero (1992),Comedy|Drama,Hero (1992),http://dbpedia.org/resource/Everyone's_Hero,3716
2253,Toys (1992),Action|Comedy|Fantasy,Toys (1992),http://dbpedia.org/resource/Toys_(film),6838
2254,Choices (1981),Drama,Choices (1981),http://dbpedia.org/resource/Choices_(film),7794
2255,Young Doctors in Love (1982),Comedy,Young Doctors in Love (1982),http://dbpedia.org/resource/Young_Doctors_in_Love,10876
2256,Parasite (1982),Horror|Sci-Fi,Parasite (1982),http://dbpedia.org/resource/Parasite_(film),7578
2257,No Small Affair (1984),Comedy|Romance,No Small Affair (1984),http://dbpedia.org/resource/No_Small_Affair,10905
2259,Blame It on Rio (1984),Comedy|Romance,Blame It on Rio (1984),http://dbpedia.org/resource/Blame_It_on_Rio,4164
2260,Wisdom (1986),Action|Crime,Wisdom (1986),http://dbpedia.org/resource/Wisdom_(film),4207
2261,One Crazy Summer (1986),Comedy,One Crazy Summer (1986),http://dbpedia.org/resource/One_Crazy_Summer,2309
2262,About Last Night... (1986),Comedy|Drama|Romance,About Last Night... (1986),http://dbpedia.org/resource/About_Last_Night_(1986_film),2518
2263,"Seventh Sign, The (1988)",Thriller,"Seventh Sign, The (1988)",http://dbpedia.org/resource/The_Seventh_Sign,5554
2264,We're No Angels (1989),Drama,We're No Angels (1989),http://dbpedia.org/resource/We're_No_Angels_(1989_film),8331
2265,Nothing But Trouble (1991),Adventure|Comedy,Nothing But Trouble (1991),http://dbpedia.org/resource/Nothing_but_Trouble_(1991_film),11081
2266,"Butcher's Wife, The (1991)",Comedy|Romance,"Butcher's Wife, The (1991)",http://dbpedia.org/resource/The_Butcher's_Wife,12005
2267,Mortal Thoughts (1991),Mystery|Thriller,Mortal Thoughts (1991),http://dbpedia.org/resource/Mortal_Thoughts,1689
2268,"Few Good Men, A (1992)",Crime|Drama,"Few Good Men, A (1992)",http://dbpedia.org/resource/A_Few_Good_Men,1439
2269,Indecent Proposal (1993),Drama,Indecent Proposal (1993),http://dbpedia.org/resource/Indecent_Proposal,7451
2270,"Century of Cinema, A (1994)",Documentary,"Century of Cinema, A (1994)",http://dbpedia.org/resource/A_Century_of_Cinema,8399
2271,Permanent Midnight (1998),Drama,Permanent Midnight (1998),http://dbpedia.org/resource/Permanent_Midnight,7364
2272,One True Thing (1998),Drama,One True Thing (1998),http://dbpedia.org/resource/One_True_Thing,12577
2273,Rush Hour (1998),Action|Thriller,Rush Hour (1998),http://dbpedia.org/resource/Rush_Hour_(1998_film),6794
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,Six-String Samurai (1998),http://dbpedia.org/resource/Six-String_Samurai,2325
2276,"Soldier's Daughter Never Cries, A (1998)",Drama,"Soldier's Daughter Never Cries, A (1998)",http://dbpedia.org/resource/A_Soldier's_Daughter_Never_Cries_(film),10116
2278,Ronin (1998),Action|Crime|Thriller,Ronin (1998),http://dbpedia.org/resource/Ronin_(film),933
2279,Urban Legend (1998),Horror|Thriller,Urban Legend (1998),http://dbpedia.org/resource/Urban_Legend_(film),513
2280,Clay Pigeons (1998),Crime,Clay Pigeons (1998),http://dbpedia.org/resource/Clay_Pigeons,4481
2281,Monument Ave. (1998),Crime,Monument Ave. (1998),http://dbpedia.org/resource/Monument_Ave.,4197
2282,Pecker (1998),Comedy|Drama,Pecker (1998),http://dbpedia.org/resource/Pecker_(film),6069
2283,"Sheltering Sky, The (1990)",Drama,"Sheltering Sky, The (1990)",http://dbpedia.org/resource/The_Sheltering_Sky_(film),4989
2284,Bandit Queen (1994),Drama,Bandit Queen (1994),http://dbpedia.org/resource/Bandit_Queen,2181
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,"Fiendish Plot of Dr. Fu Manchu, The (1980)",http://dbpedia.org/resource/The_Fiendish_Plot_of_Dr._Fu_Manchu,12288
2287,Them! (1954),Sci-Fi|Thriller|War,Them! (1954),http://dbpedia.org/resource/Them!,7666
